"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OC1","OD1","REM"
"04266099999","2019-02-01T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0196,1","99999,9,9,N","999999,9,9,9","-0016,1","-0049,1","09982,1","99999,9,09944,1",,"4,99,0257,1,999","SYN05204266 46/// /1038 11016 21049 39944 49982 333 91050="
"04266099999","2019-02-01T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0232,1","99999,9,9,N","999999,9,9,9","-0007,1","-0071,1","09939,1","99999,9,09901,1",,"4,99,0309,1,999","SYN05204266 46/// /0945 11007 21071 39901 49939 333 91060="
"04266099999","2019-02-01T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0252,1","99999,9,9,N","999999,9,9,9","+0005,1","-0082,1","09921,1","99999,9,09883,1",,"4,99,0376,1,999","SYN05204266 46/// /0949 10005 21082 39883 49921 333 91073="
"04266099999","2019-02-01T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0247,1","99999,9,9,N","999999,9,9,9","+0007,1","-0071,1","09902,1","99999,9,09864,1",,"4,99,0360,1,999","SYN05204266 46/// /0948 10007 21071 39864 49902 333 91070="
"04266099999","2019-02-01T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0232,1","99999,9,9,N","999999,9,9,9","+0002,1","-0064,1","09895,1","99999,9,09857,1",,"4,99,0371,1,999","SYN05204266 46/// /0945 10002 21064 39857 49895 333 91072="
"04266099999","2019-02-01T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0005,1","-0042,1","09885,1","99999,9,09847,1",,,"SYN04204266 46/// ///// 11005 21042 39847 49885="
"04266099999","2019-02-01T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0009,1","-0037,1","09881,1","99999,9,09843,1",,,"SYN04204266 46/// ///// 11009 21037 39843 49881="
"04266099999","2019-02-01T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0006,1","-0041,1","09874,1","99999,9,09836,1",,,"SYN04204266 46/// ///// 11006 21041 39836 49874="
"04266099999","2019-02-01T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0020,1","-0040,1","09878,1","99999,9,09840,1",,,"SYN04204266 46/// ///// 11020 21040 39840 49878="
"04266099999","2019-02-01T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0011,1","-0014,1","09876,1","99999,9,09838,1",,,"SYN04204266 46/// ///// 11011 21014 39838 49876="
"04266099999","2019-02-01T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0033,1","-0048,1","09880,1","99999,9,09842,1",,,"SYN04204266 46/// ///// 11033 21048 39842 49880="
"04266099999","2019-02-01T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0034,1","-0072,1","09886,1","99999,9,09848,1",,,"SYN04204266 46/// /1733 11034 21072 39848 49886="
"04266099999","2019-02-01T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0175,1","99999,9,9,N","999999,9,9,9","-0032,1","-0080,1","09896,1","99999,9,09858,1",,,"SYN04204266 46/// /1534 11032 21080 39858 49896="
"04266099999","2019-02-01T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0040,1","-0074,1","09905,1","99999,9,09867,1",,,"SYN04204266 46/// /1633 11040 21074 39867 49905="
"04266099999","2019-02-01T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0041,1","-0113,1","09907,1","99999,9,09869,1",,,"SYN04204266 46/// /1635 11041 21113 39869 49907="
"04266099999","2019-02-01T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","180,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0049,1","-0116,1","09916,1","99999,9,09878,1",,"4,99,0206,1,999","SYN05204266 46/// /1829 11049 21116 39878 49916 333 91040="
"04266099999","2019-02-01T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0055,1","-0085,1","09921,1","99999,9,09883,1",,"4,99,0196,1,999","SYN05204266 46/// /1727 11055 21085 39883 49921 333 91038="
"04266099999","2019-02-02T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0060,1","-0109,1","09931,1","99999,9,09893,1",,,"SYN04204266 46/// /1725 11060 21109 39893 49931="
"04266099999","2019-02-02T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0054,1","-0154,1","09936,1","99999,9,09898,1",,,"SYN04204266 46/// /1724 11054 21154 39898 49936="
"04266099999","2019-02-02T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","180,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0055,1","-0126,1","09936,1","99999,9,09898,1",,,"SYN04204266 46/// /1822 11055 21126 39898 49936="
"04266099999","2019-02-02T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","180,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0053,1","-0156,1","09934,1","99999,9,09896,1",,,"SYN04204266 46/// /1820 11053 21156 39896 49934="
"04266099999","2019-02-02T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0060,1","-0131,1","09936,1","99999,9,09898,1",,,"SYN04204266 46/// /1522 11060 21131 39898 49936="
"04266099999","2019-02-02T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0063,1","-0115,1","09938,1","99999,9,09900,1",,,"SYN04204266 46/// /1713 11063 21115 39900 49938="
"04266099999","2019-02-02T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0072,1","-0098,1","09941,1","99999,9,09903,1",,,"SYN04204266 46/// /1111 11072 21098 39903 49941="
"04266099999","2019-02-02T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","130,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0073,1","-0090,1","09941,1","99999,9,09903,1",,,"SYN04204266 46/// /1312 11073 21090 39903 49941="
"04266099999","2019-02-02T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0066,1","-0111,1","09938,1","99999,9,09900,1",,,"SYN04204266 46/// /1012 11066 21111 39900 49938="
"04266099999","2019-02-02T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0079,1","-0091,1","09940,1","99999,9,09902,1",,,"SYN04204266 46/// /1516 11079 21091 39902 49940="
"04266099999","2019-02-02T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0073,1","-0127,1","09938,1","99999,9,09900,1",,,"SYN04204266 46/// /1614 11073 21127 39900 49938="
"04266099999","2019-02-02T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","220,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0065,1","-0117,1","09938,1","99999,9,09900,1",,,"SYN04204266 46/// /2214 11065 21117 39900 49938="
"04266099999","2019-02-02T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0060,1","-0129,1","09941,1","99999,9,09903,1",,,"SYN04204266 46/// /2010 11060 21129 39903 49941="
"04266099999","2019-02-02T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0068,1","-0103,1","09942,1","99999,9,09904,1",,,"SYN04204266 46/// /2107 11068 21103 39904 49942="
"04266099999","2019-02-02T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0062,1","-0086,1","09939,1","99999,9,09901,1",,"4,99,0165,1,999","SYN05204266 46/// /1518 11062 21086 39901 49939 333 91032="
"04266099999","2019-02-02T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","110,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0064,1","-0106,1","09942,1","99999,9,09904,1",,,"SYN04204266 46/// /1114 11064 21106 39904 49942="
"04266099999","2019-02-02T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0061,1","-0104,1","09939,1","99999,9,09901,1",,,"SYN04204266 46/// /0919 11061 21104 39901 49939="
"04266099999","2019-02-02T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0065,1","-0090,1","09937,1","99999,9,09899,1",,,"SYN04204266 46/// /0724 11065 21090 39899 49937="
"04266099999","2019-02-02T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0063,1","-0085,1","09930,1","99999,9,09892,1",,,"SYN04204266 46/// /0831 11063 21085 39892 49930="
"04266099999","2019-02-02T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0062,1","-0080,1","09922,1","99999,9,09884,1",,,"SYN04204266 46/// /0737 11062 21080 39884 49922="
"04266099999","2019-02-02T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0211,1","99999,9,9,N","999999,9,9,9","-0067,1","-0097,1","09917,1","99999,9,09879,1",,"4,99,0288,1,999","SYN05204266 46/// /0841 11067 21097 39879 49917 333 91056="
"04266099999","2019-02-02T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0221,1","99999,9,9,N","999999,9,9,9","-0077,1","-0103,1","09909,1","99999,9,09871,1",,,"SYN04204266 46/// /0743 11077 21103 39871 49909="
"04266099999","2019-02-02T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0211,1","99999,9,9,N","999999,9,9,9","-0071,1","-0104,1","09915,1","99999,9,09877,1",,,"SYN04204266 46/// /0841 11071 21104 39877 49915="
"04266099999","2019-02-02T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0069,1","-0085,1","09924,1","99999,9,09886,1",,"4,99,0247,1,999","SYN05204266 46/// /0935 11069 21085 39886 49924 333 91048="
"04266099999","2019-02-03T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0059,1","-0071,1","09919,1","99999,9,09881,1",,"4,99,0227,1,999","SYN05204266 46/// /1530 11059 21071 39881 49919 333 91044="
"04266099999","2019-02-03T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0045,1","-0086,1","09918,1","99999,9,09880,1",,,"SYN04204266 46/// /1533 11045 21086 39880 49918="
"04266099999","2019-02-03T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0053,1","-0093,1","09924,1","99999,9,09886,1",,,"SYN04204266 46/// /1730 11053 21093 39886 49924="
"04266099999","2019-02-03T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0054,1","-0105,1","09931,1","99999,9,09893,1",,,"SYN04204266 46/// /1726 11054 21105 39893 49931="
"04266099999","2019-02-03T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0059,1","-0087,1","09937,1","99999,9,09899,1",,,"SYN04204266 46/// /1628 11059 21087 39899 49937="
"04266099999","2019-02-03T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0049,1","-0106,1","09938,1","99999,9,09900,1",,,"SYN04204266 46/// /1623 11049 21106 39900 49938="
"04266099999","2019-02-03T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0057,1","-0073,1","09940,1","99999,9,09902,1",,,"SYN04204266 46/// /1621 11057 21073 39902 49940="
"04266099999","2019-02-03T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0054,1","-0072,1","09946,1","99999,9,09908,1",,,"SYN04204266 46/// /1423 11054 21072 39908 49946="
"04266099999","2019-02-03T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0046,1","-0097,1","09948,1","99999,9,09910,1",,,"SYN04204266 46/// /1621 11046 21097 39910 49948="
"04266099999","2019-02-03T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0040,1","-0126,1","09952,1","99999,9,09914,1",,,"SYN04204266 46/// /1516 11040 21126 39914 49952="
"04266099999","2019-02-03T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","080,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0037,1","-0114,1","09949,1","99999,9,09911,1",,,"SYN04204266 46/// /0816 11037 21114 39911 49949="
"04266099999","2019-02-03T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0046,1","-0073,1","09944,1","99999,9,09906,1",,,"SYN04204266 46/// /0724 11046 21073 39906 49944="
"04266099999","2019-02-03T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0047,1","-0082,1","09933,1","99999,9,09895,1",,,"SYN04204266 46/// /0618 11047 21082 39895 49933="
"04266099999","2019-02-03T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0040,1","-0092,1","09923,1","99999,9,09885,1",,,"SYN04204266 46/// /0722 11040 21092 39885 49923="
"04266099999","2019-02-03T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0031,1","-0097,1","09916,1","99999,9,09878,1",,,"SYN04204266 46/// /0725 11031 21097 39878 49916="
"04266099999","2019-02-03T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","100,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0026,1","-0066,1","09916,1","99999,9,09878,1",,"4,99,0206,1,999","SYN05204266 46/// /1029 11026 21066 39878 49916 333 91040="
"04266099999","2019-02-03T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","190,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0040,1","-0052,1","09919,1","99999,9,09881,1",,"4,99,0170,1,999","SYN05204266 46/// /1917 11040 21052 39881 49919 333 91033="
"04266099999","2019-02-03T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","210,1,N,0139,1","99999,9,9,N","999999,9,9,9","-0040,1","-0069,1","09934,1","99999,9,09896,1",,,"SYN04204266 46/// /2127 11040 21069 39896 49934="
"04266099999","2019-02-03T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","190,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0037,1","-0099,1","09948,1","99999,9,09910,1",,,"SYN04204266 46/// /1917 11037 21099 39910 49948="
"04266099999","2019-02-03T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0037,1","-0109,1","09962,1","99999,9,09924,1",,,"SYN04204266 46/// /1720 11037 21109 39924 49962="
"04266099999","2019-02-03T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","190,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0048,1","-0096,1","09977,1","99999,9,09939,1",,,"SYN04204266 46/// /1914 11048 21096 39939 49977="
"04266099999","2019-02-03T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0043,1","-0098,1","09985,1","99999,9,09947,1",,,"SYN04204266 46/// /1511 11043 21098 39947 49985="
"04266099999","2019-02-03T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","160,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0040,1","-0119,1","09991,1","99999,9,09953,1",,,"SYN04204266 46/// /1614 11040 21119 39953 49991="
"04266099999","2019-02-03T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","130,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0044,1","-0099,1","09998,1","99999,9,09960,1",,,"SYN04204266 46/// /1307 11044 21099 39960 49998="
"04266099999","2019-02-04T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0057,1","-0089,1","10002,1","99999,9,09964,1",,,"SYN04204266 46/// /0606 11057 21089 39964 40002="
"04266099999","2019-02-04T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0049,1","-0098,1","10006,1","99999,9,09968,1",,,"SYN04204266 46/// /0405 11049 21098 39968 40006="
"04266099999","2019-02-04T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0050,1","-0084,1","10008,1","99999,9,09970,1",,,"SYN04204266 46/// /0611 11050 21084 39970 40008="
"04266099999","2019-02-04T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0052,1","-0079,1","10009,1","99999,9,09971,1",,,"SYN04204266 46/// /0612 11052 21079 39971 40009="
"04266099999","2019-02-04T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","070,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0050,1","-0077,1","10008,1","99999,9,09970,1",,,"SYN04204266 46/// /0710 11050 21077 39970 40008="
"04266099999","2019-02-04T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0051,1","-0085,1","10008,1","99999,9,09970,1",,,"SYN04204266 46/// /0611 11051 21085 39970 40008="
"04266099999","2019-02-04T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","060,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0052,1","-0082,1","10008,1","99999,9,09970,1",,,"SYN04204266 46/// /0609 11052 21082 39970 40008="
"04266099999","2019-02-04T07:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0051,1","-0112,1","10011,1","99999,9,09973,1",,,"SYN04204266 46/// /0504 11051 21112 39973 40011="
"04266099999","2019-02-04T08:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0048,1","-0122,1","10011,1","99999,9,09973,1",,,"SYN04204266 46/// /3105 11048 21122 39973 40011="
"04266099999","2019-02-04T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0046,1","-0111,1","10009,1","99999,9,09971,1",,,"SYN04204266 46/// /3307 11046 21111 39971 40009="
"04266099999","2019-02-04T10:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0044,1","-0109,1","10011,1","99999,9,09973,1",,,"SYN04204266 46/// /3208 11044 21109 39973 40011="
"04266099999","2019-02-04T11:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0043,1","-0102,1","10013,1","99999,9,09975,1",,,"SYN04204266 46/// /3112 11043 21102 39975 40013="
"04266099999","2019-02-04T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0036,1","-0088,1","10013,1","99999,9,09975,1",,,"SYN04204266 46/// /3214 11036 21088 39975 40013="
"04266099999","2019-02-04T13:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0037,1","-0093,1","10013,1","99999,9,09975,1",,,"SYN04204266 46/// /3212 11037 21093 39975 40013="
"04266099999","2019-02-04T14:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0032,1","-0096,1","10009,1","99999,9,09971,1",,,"SYN04204266 46/// /3311 11032 21096 39971 40009="
"04266099999","2019-02-04T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0032,1","-0094,1","10007,1","99999,9,09969,1",,,"SYN04204266 46/// /3312 11032 21094 39969 40007="
"04266099999","2019-02-04T16:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0033,1","-0089,1","10007,1","99999,9,09969,1",,,"SYN04204266 46/// /3108 11033 21089 39969 40007="
"04266099999","2019-02-04T17:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0030,1","-0082,1","10007,1","99999,9,09969,1",,,"SYN04204266 46/// /3308 11030 21082 39969 40007="
"04266099999","2019-02-04T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","010,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0026,1","-0095,1","10004,1","99999,9,09966,1",,,"SYN04204266 46/// /0107 11026 21095 39966 40004="
"04266099999","2019-02-04T19:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","010,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0029,1","-0097,1","10005,1","99999,9,09967,1",,,"SYN04204266 46/// /0107 11029 21097 39967 40005="
"04266099999","2019-02-04T20:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0030,1","-0090,1","10005,1","99999,9,09967,1",,,"SYN04204266 46/// /3507 11030 21090 39967 40005="
"04266099999","2019-02-04T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0029,1","-0095,1","10005,1","99999,9,09967,1",,,"SYN04204266 46/// /3306 11029 21095 39967 40005="
"04266099999","2019-02-04T22:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0027,1","-0081,1","10003,1","99999,9,09965,1",,,"SYN04204266 46/// /3209 11027 21081 39965 40003="
"04266099999","2019-02-04T23:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0025,1","-0083,1","09999,1","99999,9,09961,1",,,"SYN04204266 46/// /3213 11025 21083 39961 49999="
"04266099999","2019-02-05T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0025,1","-0066,1","09999,1","99999,9,09961,1",,,"SYN04204266 46/// /3117 11025 21066 39961 49999="
"04266099999","2019-02-05T01:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0024,1","-0071,1","09997,1","99999,9,09959,1",,,"SYN04204266 46/// /3118 11024 21071 39959 49997="
"04266099999","2019-02-05T02:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0023,1","-0076,1","09988,1","99999,9,09950,1",,,"SYN04204266 46/// /3126 11023 21076 39950 49988="
"04266099999","2019-02-05T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0022,1","-0087,1","09981,1","99999,9,09943,1",,,"SYN04204266 46/// /3230 11022 21087 39943 49981="
"04266099999","2019-02-05T04:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0021,1","-0092,1","09979,1","99999,9,09941,1",,,"SYN04204266 46/// /3229 11021 21092 39941 49979="
"04266099999","2019-02-05T05:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0021,1","-0088,1","09973,1","99999,9,09935,1",,,"SYN04204266 46/// /3230 11021 21088 39935 49973="
